,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
0,2012,Alabama,4822023,21693,342,1296,5020,15035,168878,47481,111523,9874,0.004498734244942424,7.092458911954589e-05,0.00026876686403196336,0.0010410568344447963,0.003117985957346118,0.03502223029628851,0.00984669712276362,0.023127844889997414,0.002047688283527474
1,2012,Alaska,731449,4412,30,583,630,3169,20037,2950,15565,1522,0.006031862781957457,4.101447947840519e-05,0.0007970480511970075,0.0008613040690465091,0.004332496182235536,0.027393570843626827,0.0040330904820431775,0.02127967910271256,0.00208080125887109
2,2012,Arizona,6553255,28108,358,2277,7386,18087,231930,52934,159838,19158,0.004289166223502672,5.4629340686422244e-05,0.00034746091827649007,0.0011270734924857951,0.002760002472053964,0.03539157258492154,0.008077512625405238,0.024390627253174185,0.0029234327063421156
3,2012,Arkansas,2949131,13835,173,1247,2320,10095,107941,31890,70327,5724,0.00469121242833906,5.8661348037777905e-05,0.0004228364219832893,0.0007866724129921662,0.0034230422453258263,0.03660095126327043,0.010813354849275938,0.023846685684698304,0.0019409107292961893
4,2012,California,38041430,160944,1884,7837,56521,94702,1049465,245767,635090,168608,0.004230755783891405,4.952495213770881e-05,0.00020601223455585135,0.001485774851260849,0.0024894437459369954,0.027587422449681834,0.006460508976660446,0.016694693127992297,0.004432220345029091
5,2012,Colorado,5187582,16023,162,2113,3395,10353,139270,26157,101021,12092,0.0030887222601975258,3.122842202783493e-05,0.0004073188626223161,0.0006544474863240716,0.001995727489223303,0.0268468045420776,0.005042233549272089,0.019473619886876004,0.0023309511059295064
6,2012,Connecticut,3590347,10160,146,919,3687,5408,76834,14711,55674,6449,0.0028298100434303425,4.066459314378248e-05,0.00025596411711737056,0.0010269202391857946,0.001506261093983395,0.021400159928831392,0.004097375546151946,0.01550657916908867,0.0017962052135907754
7,2012,Delaware,917092,5020,57,243,1492,3228,30639,7371,21832,1436,0.005473823782128729,6.215297919946963e-05,0.0002649679639556337,0.0016268814906247138,0.0035198213483489116,0.033408861924430704,0.008037361573320889,0.02380568143654072,0.0015658189145690946
8,2012,District of Columbia,632323,7864,88,236,4036,3504,30736,3519,23556,3661,0.012436681885681844,0.0001391693802060023,0.0003732269741888244,0.006382813846720742,0.0055414716845662735,0.048608068977405536,0.005565193738010479,0.03725311272877944,0.005789762510615619
9,2012,Florida,19317568,94087,1009,5260,23889,63929,632988,153563,442095,37330,0.004870540639484225,5.223224786888287e-05,0.00027229100474759557,0.001236646352170211,0.0033093710346975354,0.032767478804785366,0.007949396114459129,0.022885644818229706,0.0019324378720965288
10,2012,Georgia,9919945,37591,581,2124,12463,22423,338329,86789,223004,28536,0.0037894363325603115,5.856887311371182e-05,0.00021411409035029932,0.001256357772144906,0.0022603955969513942,0.03410593506314803,0.008748939636258064,0.022480366574613064,0.0028766288522769027
11,2012,Hawaii,1392313,3330,29,285,1040,1976,42817,7979,31233,3605,0.0023917035896382495,2.08286498797325e-05,0.00020469535226633667,0.0007469584784455794,0.0014192211090466008,0.030752424203465745,0.005730751634151229,0.022432455920471904,0.0025892166488426095
12,2012,Idaho,1595728,3318,29,479,243,2567,31651,7186,23101,1364,0.002079301735634143,1.8173523307230306e-05,0.0003001764711780454,0.00015228159185024014,0.0016086701492986273,0.01983483400679815,0.0045032737408881715,0.014476777997252664,0.000854782268657315
13,2012,Illinois,12875255,53403,744,3570,19471,29618,332013,71101,235222,25690,0.004147723676152433,5.778526328216412e-05,0.0002772760617168359,0.0015122807276438408,0.0023003816235095927,0.025786906744759617,0.005522298393313375,0.018269308064189797,0.0019953002872564467
14,2012,Indiana,6537334,22602,310,1667,6598,14027,198032,47612,136759,13661,0.0034573726843389065,4.7419942135433194e-05,0.0002549969146444101,0.001009279929708349,0.002145675897850714,0.030292470906335824,0.007283091241781435,0.020919689891934542,0.002089689772619848
15,2012,Iowa,3074186,8112,45,871,962,6234,69839,17096,48720,4023,0.0026387472976586324,1.4638021251804542e-05,0.0002833270335627057,0.000312928365427466,0.002027853877416656,0.022717883693439498,0.0055611469182411215,0.01584809767528705,0.001308639099911326
16,2012,Kansas,2885905,10232,84,1053,1500,7595,90710,18767,65165,6778,0.0035455082547762315,2.9106987236239585e-05,0.00036487687571143195,0.000519767629218564,0.002631756762609996,0.03143208109761063,0.0065029860650298605,0.022580438372018483,0.0023486566605622847
17,2012,Kentucky,4380415,9752,195,1272,3535,4750,111826,29587,75571,6668,0.0022262730814317823,4.451633007374872e-05,0.0002903834454041455,0.0008070011631318038,0.0010843721428220841,0.025528631419625768,0.006754382860984633,0.0172520183589911,0.0015222301996500331
18,2012,Louisiana,4601893,22868,495,1158,5475,15740,162936,42140,112915,7881,0.004969259389559905,0.00010756443055064513,0.00025163557692453955,0.0011897277924541054,0.003420331589630615,0.03540629910343417,0.009157101218998355,0.024536641768941606,0.0017125561154942108
19,2012,Maine,1329192,1631,25,372,423,811,33361,7461,24905,995,0.001227061252249487,1.880841894925639e-05,0.0002798692739649351,0.0003182384486214181,0.0006101451107138773,0.025098706582645697,0.005613184551216077,0.018736946957249215,0.0007485750741804044
20,2012,Maryland,5884563,28055,369,1235,10141,16310,162031,33732,113274,15025,0.004767558780490582,6.2706440563216e-05,0.00020987114931049256,0.001723322530492069,0.0027716586601248044,0.027534924853383335,0.005732286322705696,0.01924934782752772,0.0025532907031499195
21,2012,Massachusetts,6646144,26953,121,1642,6552,18638,143089,34540,99317,9232,0.00405543424879148,1.8206045490437763e-05,0.0002470605512008166,0.0009858347938293242,0.002804332858270901,0.02152962680315082,0.005196998439997689,0.01494355223118849,0.00138907613196464
22,2012,Michigan,9883360,44922,689,4589,10434,29210,250101,65665,159321,25115,0.0045452153923362095,6.971313399491671e-05,0.00046431577924916224,0.0010557138463032814,0.0029554726327888493,0.025305260559162067,0.006643995564261547,0.016120125139628627,0.0025411398552718915
