,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Rape-Legacy,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
20,2014,Maryland,5976407,26661,365,1619,1144,9544,15133,149859,28012,108745,13102,0.004461041558916586,6.107348445311707e-05,0.0002708985515879357,0.0015969461249878063,0.0025321233978877274,0.025075099470300465,0.00468709711370059,0.018195715251655385,0.0021922871049444926
21,2014,Massachusetts,6745408,26399,132,2180,1629,6036,18051,125267,24964,92043,8260,0.003913625387819387,1.9568868184103913e-05,0.000323182823040504,0.0008948309724185698,0.00267604272417621,0.018570707657713216,0.003700888070817955,0.013645282835374821,0.0012245367515204418
22,2014,Michigan,9909877,42348,535,6273,4049,8021,27519,202547,44184,137206,21157,0.00427331237310009,5.398654292076481e-05,0.0006330048294242199,0.0008093945061073916,0.0027769264946477137,0.020438901512097474,0.004458582079273033,0.013845378706516741,0.002134940726307703
23,2014,Minnesota,5457173,12505,88,2001,1452,3687,6729,125377,20773,96237,8367,0.00229147948947193,1.6125565379730496e-05,0.0003666733673277354,0.0006756245403984811,0.001233056016365983,0.022974716029709887,0.003806549654922063,0.017634954948285497,0.00153321142650233
24,2014,Mississippi,2994079,8338,258,1058,764,2430,4592,87462,24352,58591,4519,0.002784829658803258,8.617007099679066e-05,0.0003533640895914904,0.0008116018314814005,0.0015336936667335766,0.029211654067912037,0.00813338592602266,0.019568955929352566,0.00150931221253681
25,2014,Missouri,6063589,26856,403,2379,1706,5592,18482,176237,35258,124622,16357,0.004429060083063018,6.646228825865341e-05,0.0003923418952043089,0.0009222260941498508,0.0030480298054502046,0.02906479974153921,0.005814708087899757,0.02055251436071937,0.002697577292920084
26,2014,Montana,1023579,3313,37,541,430,203,2532,25312,3595,19674,2043,0.003236682268784334,3.614767399487485e-05,0.0005285376116547916,0.00019832372489079984,0.0024736732582438677,0.02472891686914249,0.003512186162475002,0.019220792923653182,0.001995937783014306
27,2014,Nebraska,1881503,5275,54,862,620,1043,3316,47479,7950,35074,4455,0.002803609667377623,2.8700459154197468e-05,0.00045814436649848554,0.0005543440536634807,0.0017624207880614594,0.025234612966335956,0.004225345375479072,0.018641479710635595,0.0023677878802212914
28,2014,Nevada,2839099,18045,170,1357,995,5954,10564,74538,21927,42426,10185,0.006355889667813626,5.9878151483974316e-05,0.00047796853861031266,0.002097144199621077,0.0037208987780982627,0.02625410385477928,0.007723224868171205,0.014943473263877025,0.0035874057227310496
29,2014,New Hampshire,1326813,2602,12,594,458,537,1459,26041,4162,21022,857,0.0019610902214554724,9.044228538610942e-06,0.00044768931266124165,0.0004047292271028397,0.0010996274531527804,0.019626729614497296,0.0031368399314748953,0.015843981028223268,0.0006459086547991314
30,2014,New Jersey,8938175,23346,349,1274,953,10498,11225,154993,31710,111578,11705,0.002611942594545307,3.9046002120119596e-05,0.00014253468968777183,0.0011745126941461765,0.0012558492085912392,0.017340564488835808,0.003547704089481354,0.01248330895289027,0.001309551446464183
31,2014,New Mexico,2085572,12459,101,1475,1071,2086,8797,73877,18505,49082,6290,0.005973900685279626,4.8427961249959244e-05,0.0007072400281553454,0.0010002052194793562,0.004218027476394965,0.03542289597290336,0.008872865573569266,0.02353407122842079,0.0030159591709133034
32,2014,New York,19746227,75398,617,5433,3918,24045,45303,339282,50781,272765,15736,0.0038183497029584436,3.124647559252712e-05,0.0002751411700068069,0.001217700981559667,0.002294261075799443,0.017182117880038553,0.002571681162178476,0.01381352498378551,0.0007969117340745652
33,2014,North Carolina,9943964,32767,510,2420,1740,8416,21421,285697,79373,192694,13630,0.003295164785391419,5.1287394041249546e-05,0.0002433637129016155,0.0008463425651983454,0.002154171113250209,0.028730695324319357,0.007982028092619805,0.019377986485067725,0.001370680746631826
34,2014,North Dakota,739482,1960,22,358,276,173,1407,15605,2707,11384,1514,0.0026505040014496634,2.975055511831255e-05,0.0004841226696525406,0.0002339475470667305,0.0019026832296120798,0.02110260966460306,0.003660670577512367,0.01539455997576682,0.0020473791113238726
35,2014,Ohio,11594163,33030,464,5042,4097,12753,14771,324528,78845,227668,18015,0.0028488473035957833,4.002013771929893e-05,0.0004348739965101405,0.0010999500352030587,0.0012740031341632854,0.027990636322777245,0.006800404651892508,0.019636432573873593,0.0015537990970111426
36,2014,Oklahoma,3878051,15744,175,1777,1277,3048,10744,115982,29508,75891,10583,0.0040597712613887746,4.512576033682899e-05,0.0004582198635345435,0.0007859618143237415,0.0027704638231936607,0.029907291059349143,0.007608976777252285,0.01956936615841308,0.002728948123683778
37,2014,Oregon,3970239,9224,81,1458,1052,2093,5592,114305,17230,87526,9549,0.002323285827377143,2.040179445116528e-05,0.0003672323001209751,0.0005271722936578881,0.0014084794391471143,0.02879045820667219,0.0043397891159700965,0.022045524211514723,0.002405144879187374
38,2014,Pennsylvania,12787209,40164,614,3827,2787,13534,22189,247016,45720,188256,13040,0.003140951242761419,4.8016732971205834e-05,0.00029928344801433994,0.0010584014072187293,0.0017352496545571439,0.01931742884627912,0.0035754479339471187,0.01472221186030509,0.0010197690520269123
39,2014,Puerto Rico,3548397,8383,681,56,41,5171,2475,45622,12035,28948,4639,0.0023624752247282366,0.00019191764619347836,1.5781774136321273e-05,0.0014572777510520947,0.0006974980533463421,0.012857073207986592,0.0033916723523326167,0.008158049958896933,0.0013073508967570426
40,2014,Rhode Island,1055173,2313,25,361,253,529,1398,22935,4823,16279,1833,0.002192057605719631,2.3692797294851176e-05,0.000342123992937651,0.0005013395907590509,0.0013249012247280778,0.02173577223829647,0.0045708144541226885,0.015427801886515291,0.0017371558976584883
41,2014,South Carolina,4832482,24052,311,2068,1480,3997,17676,167217,36721,117594,12902,0.004977152527417588,6.435616314763304e-05,0.0004279374449816885,0.0008271112028973931,0.003657747716390873,0.03460271554037863,0.007598786710431617,0.02433407925782238,0.0026698495721246347
42,2014,South Dakota,853175,2786,20,470,413,200,2096,15902,2818,12077,1007,0.0032654496439769097,2.3441849561930436e-05,0.0005508834647053653,0.00023441849561930435,0.00245670583409031,0.01863861458669089,0.0033029566032759983,0.014155360857971694,0.0011802971254431976
43,2014,Tennessee,6549352,39848,371,2531,1861,7265,29681,200447,46642,141206,12599,0.006084266046472994,5.664682551800545e-05,0.0003864504457845601,0.001109270046868759,0.00453189872830167,0.030605623273875032,0.007121620581700297,0.02156030092748107,0.0019237017646936674
44,2014,Texas,26956958,109414,1184,11393,8236,31181,65656,813934,169234,576154,68546,0.004058840763857702,4.3921869819287474e-05,0.00042263670848914034,0.001156695796313516,0.0024355863892357586,0.030193837153287103,0.006277933882599068,0.02137310893907243,0.0025427943316156075
45,2014,Utah,2942902,6346,67,1454,945,1312,3513,84711,11518,65895,7298,0.002156374897974856,2.2766643265728863e-05,0.0004940701389308921,0.00044581844723337713,0.0011937196685448581,0.028784852502733695,0.0039138238378308215,0.022391163552167213,0.00247986511273566
46,2014,Vermont,626562,622,10,110,99,70,432,9551,2034,7273,244,0.0009927189966834886,1.5960112486872806e-05,0.00017556123735560088,0.00011172078740810966,0.0006894768594329053,0.015243503436212218,0.003246286879829929,0.011607789811702593,0.0003894267446796965
47,2014,Virginia,8326289,16340,338,2310,1432,4292,9400,160720,23122,129933,7665,0.001962458905762219,4.059431518651346e-05,0.0002774345209492488,0.0005154757419541887,0.001128954327672268,0.01930271697271137,0.002776987443025338,0.015605151346536254,0.0009205781831497802
48,2014,Washington,7061530,20136,174,2695,2171,5640,11627,261706,55290,175769,30647,0.0028515066848119317,2.4640552401533378e-05,0.00038164533748351987,0.0007986937674979785,0.0016465270274289,0.03706080693560744,0.007829747944142417,0.024891064684282302,0.004339994307182721
49,2014,West Virginia,1850326,5588,74,505,285,651,4358,37648,8973,26779,1896,0.0030200083660933265,3.999295259321871e-05,0.00027292487918345197,0.00035182989375926187,0.0023552606405573937,0.020346684854452676,0.004849415724580425,0.01447258483099735,0.001024684298874901
50,2014,Wisconsin,5757564,16714,165,1674,1168,5066,9809,120238,21216,89103,9919,0.0029029638228945435,2.8657953259399287e-05,0.0002907479621589964,0.0008798860073461624,0.0017036719001299854,0.02088348475153728,0.0036848917354631227,0.01547581581377124,0.0017227772023029183
51,2014,Wyoming,584153,1142,16,174,126,53,899,11477,1689,9185,603,0.001954967277408487,2.739008444705411e-05,0.00029786716836171346,9.072965473086674e-05,0.001538980369868853,0.019647249949927503,0.0028913657894421496,0.015723620352887,0.0010322638075983518
