,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Rape-Legacy,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
20,2013,Maryland,5928814,28089,381,1532,1177,10048,16128,157913,31949,112546,13418,0.004737709767923231,6.426243090102e-05,0.00025839906598520377,0.0016947740306914672,0.0027202742403455394,0.026634837928799924,0.005388767466815454,0.018982885953244613,0.0022631845087398594
21,2013,Massachusetts,6692824,27667,137,2718,2089,6706,18106,137285,30735,97428,9122,0.004133830502639843,2.0469685143371467e-05,0.0004061066001436763,0.0010019686757040077,0.002705285541648787,0.020512268065020087,0.004592231918843227,0.014557083825900695,0.0013629523202761645
22,2013,Michigan,9895622,44523,631,6593,4606,10105,27194,230334,56344,149423,24567,0.004499262401090098,6.376557229045329e-05,0.0006662542283850374,0.0010211586497544066,0.002748083950660201,0.023276353927019443,0.005693831069941839,0.015099909838916644,0.0024826130181609604
23,2013,Minnesota,5420380,12705,114,2008,1403,3674,6909,131195,22713,100516,7966,0.002343931606271147,2.1031735782362124e-05,0.0003704537320261679,0.0006778122567052495,0.0012746338817573675,0.024204022596201743,0.004190296621270096,0.0185440873149115,0.0014696386600201463
24,2013,Mississippi,2991207,8214,195,930,715,2409,4680,81500,24995,52117,4388,0.002746048668647807,6.519107504094501e-05,0.00031091128096450696,0.0008053605116596745,0.0015645858009826802,0.027246526235061633,0.008356158567427798,0.017423401322609902,0.0014669663450239318
25,2013,Missouri,6044171,26197,371,2287,1599,5484,18055,189606,38865,134416,16325,0.004334258577396305,6.138145330434893e-05,0.00037838108815915365,0.0009073204580082199,0.0029871755779245822,0.03137005885505225,0.006430162217448844,0.02223894724355085,0.002700949394052551
26,2013,Montana,1015165,2567,22,410,287,204,1931,25953,4064,20039,1850,0.0025286529775947753,2.1671353917836017e-05,0.00040387523210512575,0.00020095255451084307,0.0019021538370609704,0.02556530219225446,0.004003290105549344,0.01973964823452345,0.001822363852181665
27,2013,Nebraska,1868516,4897,57,801,616,1040,2999,49018,8900,35655,4463,0.002620796396712685,3.050549205893875e-05,0.0004286824410387709,0.0005565914340578299,0.0016050170295571458,0.02623365280254491,0.004763138233764121,0.019081988058973005,0.0023885265098077834
28,2013,Nevada,2790136,16824,163,1418,1090,5183,10060,79177,23047,46132,9998,0.006029813600483991,5.8420091350385785e-05,0.0005082189542015156,0.0018576155427549052,0.003605559012177184,0.028377469772082796,0.008260170830382461,0.0165339610685644,0.003583337873135933
29,2013,New Hampshire,1323459,2849,22,686,479,649,1492,29040,4936,23164,940,0.0021526923010081913,1.6623106571491825e-05,0.0005183386867292451,0.0004903816438590089,0.0011273488638484457,0.02194250067436921,0.003729620638040166,0.017502620028274393,0.0007102600080546507
30,2013,New Jersey,8899339,25674,401,1120,861,12082,12071,167556,35873,117936,13747,0.002884933364152102,4.5059526331112906e-05,0.00012585204361807096,0.0013576289205299405,0.0013563928736729774,0.018827915196847764,0.004030973536349161,0.013252220192982871,0.0015447214675157336
31,2013,New Mexico,2085287,12782,125,1465,1126,1810,9382,77256,21476,49875,5905,0.006129611895149205,5.9943787114195794e-05,0.0007025411849783746,0.0008679860374135551,0.004499140885643079,0.037048137738354484,0.01029882217651575,0.02391757105856412,0.0028317445032746092
32,2013,New York,19651127,77372,648,3353,2577,27241,46130,358598,56442,286674,15482,0.003937280543757108,3.297520798679893e-05,0.00017062634626502593,0.0013862309271117123,0.0023474480623935715,0.018248215484027965,0.002872201680850162,0.01458817094815987,0.0007878428550179336
33,2013,North Carolina,9848060,33700,469,2369,1821,9349,21513,308049,90702,202741,14606,0.003421993773392932,4.762359287006781e-05,0.00024055499255690968,0.0009493240293012025,0.002184491158664752,0.03128017091691156,0.00921013884968207,0.020586897317847373,0.0014831347493821118
34,2013,North Dakota,723393,1954,16,330,230,162,1446,15148,2934,10798,1416,0.002701159673925515,2.211799118874526e-05,0.000456183568267871,0.00022394466078604576,0.0019989134536828527,0.020940208157944576,0.004055886634236162,0.014926879303504458,0.0019574422202039555
35,2013,Ohio,11570808,33121,455,4041,2824,14368,14257,338731,91433,227766,19532,0.0028624621547604975,3.932309653742418e-05,0.0003492409518851233,0.0012417456067026606,0.0012321524996352891,0.029274619369710396,0.007902041067486385,0.019684537155918586,0.0016880411463054265
36,2013,Oklahoma,3850568,16989,195,2180,1675,3031,11583,126057,33348,81495,11214,0.004412076348216679,5.0641879327932915e-05,0.0005661502406917629,0.0007871565961177676,0.003008127632079215,0.03273724811508328,0.008660540470912343,0.02116441002989689,0.00291229761427405
37,2013,Oregon,3930065,9984,80,1897,1459,2397,5610,124737,20769,94106,9862,0.002540415998208681,2.0355897421543918e-05,0.00048268921760836016,0.0006099135764930097,0.0014274573066857673,0.031739169708389046,0.005284645419350571,0.02394515103439765,0.0025093732546408267
38,2013,Pennsylvania,12773801,42849,594,3774,2638,14762,23719,263240,52034,197436,13770,0.003354443990477071,4.650142897951831e-05,0.000295448473011283,0.0011556466238983995,0.0018568474645878701,0.020607804990855894,0.004073493864512215,0.015456323454545753,0.0010779876717979245
39,2013,Puerto Rico,3615086,9328,883,34,26,6016,2395,48851,13961,29360,5530,0.002580298228036622,0.0002442542169121288,9.405032134781856e-06,0.0016641374506719895,0.000662501528317722,0.013513094847536131,0.00386187216569675,0.008121521866976332,0.001529700814863049
40,2013,Rhode Island,1051511,2705,31,440,307,684,1550,25678,5607,17838,2233,0.002572488542678108,2.948138440777129e-05,0.00041844545611030223,0.0006504924817714699,0.0014740692203885645,0.024420096413637137,0.005332326528205601,0.016964159195671753,0.0021236106897597837
41,2013,South Carolina,4774839,24278,297,2171,1518,3972,17838,173049,40958,119511,12580,0.005084569343594622,6.220105012964835e-05,0.0004546750162675642,0.0008318605088045901,0.003735832768392819,0.036241850248772786,0.008577880845825378,0.025029325596109105,0.002634643806838304
42,2013,South Dakota,844877,2674,20,499,349,159,1996,16177,3372,11867,938,0.0031649577394105887,2.3672084812345467e-05,0.0005906185160680194,0.00018819307425814644,0.0023624740642720775,0.01914716580046563,0.0039911134993614455,0.014045831523405182,0.0011102207776990023
43,2013,Tennessee,6495978,38364,328,2351,1642,7307,28378,206629,50999,143802,11828,0.00590580817853755,5.049278184131781e-05,0.0003619162503321286,0.0011248498686417965,0.004368549277722307,0.03180875920454164,0.007850857869284656,0.02213708236080849,0.0018208189744484972
44,2013,Texas,26448193,107998,1139,9766,7504,31801,65292,861734,190898,605091,65745,0.004083379155619441,4.306532397128227e-05,0.0003692501790197916,0.0012023883824501735,0.0024686752701781932,0.032581961270473185,0.007217808793213208,0.022878349382886007,0.002485803094373971
45,2013,Utah,2900872,6498,49,1422,994,1243,3784,85586,13333,64788,7465,0.00224001610550207,1.6891472633056544e-05,0.0004901974302899266,0.0004284918465895772,0.0013044353559895094,0.029503542383117903,0.004596204175847814,0.02233397406021362,0.0025733641470564715
46,2013,Vermont,626630,759,10,130,91,73,546,13875,3313,10228,334,0.0012112410832548714,1.595838054354244e-05,0.00020745894706605174,0.00011649617796785983,0.0008713275776774173,0.022142253004165138,0.005287011474075611,0.01632223161993521,0.0005330099101543176
47,2013,Virginia,8260405,16205,316,2262,1581,4565,9062,170654,26640,135478,8536,0.0019617682183863867,3.825478290713349e-05,0.0002738364523289112,0.0005526363416805835,0.0010970406414697585,0.0206592776020062,0.0032250234703988484,0.016400890755356425,0.0010333633762509224
48,2013,Washington,6971406,20153,160,2573,1797,5819,11601,258662,58353,171910,28399,0.0028908085399128956,2.295089398035346e-05,0.0003690790638215591,0.00083469532544798,0.0016640832566630031,0.037103275867163665,0.008370334477722284,0.02465930115101602,0.004073640238425362
49,2013,West Virginia,1854304,5568,61,653,456,651,4203,39013,9674,27423,1916,0.0030027438866550467,3.289643985020795e-05,0.00035215369216698016,0.0003510751203686127,0.002266618634269246,0.021039160784855127,0.00521705178870347,0.014788837213315616,0.0010332717828360398
50,2013,Wisconsin,5742713,15961,162,1687,1296,4834,9278,125688,24347,93953,7388,0.002779348367226431,2.8209663272394077e-05,0.0002937635922254865,0.0008417624213503269,0.0016156126903782238,0.021886519490004114,0.0042396337758825835,0.01636038576192124,0.0012864999522002928
51,2013,Wyoming,582658,1195,17,187,144,75,916,12809,1955,10276,578,0.0020509458378671535,2.917663535041139e-05,0.0003209429888545253,0.00012872045007534437,0.0015721057635868726,0.021983736600201146,0.00335531306529731,0.01763641793298985,0.0009920056019139872
