,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
36,2017,Oklahoma,3930864,17934,242,2142,3000,12550,113066,28608,72207,12251,0.004562355756902299,6.156407344543083e-05,0.0005449183690913753,0.0007631909931251755,0.003192682321240318,0.028763650942897033,0.007277789310441674,0.01836924401352985,0.0031166176189255084
37,2017,Oregon,4142776,11674,104,1999,2432,7139,123722,17705,88877,17140,0.002817917261276014,2.5103939966824177e-05,0.0004825266922469378,0.0005870459807626577,0.0017232406482995944,0.029864515967071355,0.004273704395313674,0.021453489157994544,0.004137322413763139
38,2017,Pennsylvania,12805537,40120,739,4201,11793,23387,211220,32057,166178,12985,0.0031330197242021166,5.7709411171120744e-05,0.0003280612128956404,0.0009209297509350838,0.0018263193492002716,0.016494427371534674,0.0025033702218032715,0.012977042665215837,0.0010140144845155654
39,2017,Puerto Rico,3337177,7762,679,209,3055,3819,31176,7949,19633,3594,0.002325917983972681,0.00020346538406563393,6.262778390238216e-05,0.0009154444010611364,0.0011443804149435287,0.009342027707850078,0.0023819533695695495,0.0058831161787343015,0.0010769581595462272
40,2017,Rhode Island,1059639,2460,20,445,474,1521,18561,3217,13861,1483,0.002321545356484614,1.887435249174483e-05,0.0004199543429413225,0.0004473221540543525,0.0014353945069971942,0.01751634282996379,0.003035939598297156,0.013080869994403754,0.0013995332372628792
41,2017,South Carolina,5024369,25432,390,2504,3870,18668,160575,31306,115012,14257,0.005061730139645396,7.762168741985312e-05,0.0004983710392290056,0.0007702459751662348,0.003715491437830303,0.03195923707036645,0.00623083217016903,0.022890834650082428,0.0028375702501149897
42,2017,South Dakota,869666,3771,25,595,238,2913,16317,2707,12227,1383,0.004336147440511645,2.8746668261148534e-05,0.000684170704615335,0.000273668281846134,0.003349561785789027,0.018762375440686426,0.003112689239317163,0.014059420513162524,0.0015902656882067368
43,2017,Tennessee,6715984,43755,527,2934,7862,32432,197488,38716,140248,18524,0.006515054234792698,7.846951392379731e-05,0.00043686822362888297,0.0011706400729960048,0.004829076424244012,0.029405668625773974,0.005764754650993808,0.02088271800528411,0.002758195969496056
44,2017,Texas,28304596,124238,1412,14470,32267,76089,725328,134066,523221,68041,0.004389322497307504,4.9885891323091134e-05,0.0005112243962075982,0.0011399915405964458,0.002688220669180369,0.02562580296146958,0.004736545259292873,0.018485372481557412,0.0024038852206192947
45,2017,Utah,3101833,7410,73,1697,1468,4172,86238,11817,64892,9529,0.0023889100412562508,2.3534471391593293e-05,0.0005470958623497783,0.00047326854798436925,0.0013450111595305098,0.027802270463948252,0.0038096828552665473,0.020920533117031122,0.003072054491650582
46,2017,Vermont,623657,1034,14,218,92,710,8960,1854,6912,194,0.0016579626300995578,2.2448236771173898e-05,0.0003495511154368507,0.00014751698449628562,0.0011384462933952478,0.014366871533551295,0.002972787926696886,0.011083015183025284,0.00031106842382912404
47,2017,Virginia,8470020,17632,453,2862,4332,9985,151855,18468,123215,10172,0.0020816952026087307,5.348275446811223e-05,0.00033789766730184814,0.000511450976503007,0.0011788638043357632,0.017928529094382303,0.002180396268249662,0.014547191151850882,0.001200941674281761
48,2017,Washington,7405743,22548,230,3255,5390,13673,235027,43720,162511,28796,0.003044664120804624,3.105697834774985e-05,0.00043952375879098153,0.0007278135360624855,0.0018462698476034072,0.03173577587015915,0.005903526492885319,0.021943915688135546,0.003888333689138281
49,2017,West Virginia,1815857,6368,85,795,524,4964,33630,7628,23000,3002,0.003506884077325472,4.68098534190743e-05,0.0004378098055078126,0.00028856897872464626,0.002733695439673939,0.01852018082921728,0.004200771316243515,0.012666195631043634,0.00165321388193013
50,2017,Wisconsin,5795483,18539,186,2139,4345,11869,104802,17599,77735,9468,0.003198870568682541,3.20939600720078e-05,0.00036908054082808976,0.0007497218092089995,0.002047974258573444,0.018083393567024524,0.003036675286598201,0.01341303218385767,0.0016336860965686553
51,2017,Wyoming,579315,1376,15,263,76,1022,10604,1593,8232,779,0.002375219008656776,2.589264907692706e-05,0.0004539844471487878,0.00013118942198976378,0.0017641524904412971,0.018304376720782303,0.002749799331969654,0.014209885813417571,0.0013446915753950787
