,Year,State,Population,Violent Crime,Murder-Manslaughter,Rape,Robbery,Aggravated Assault,Property Crime,Burglary,Larceny-Theft,Motor Vehicle Theft,% Violent Crime,% Murder-Manslaughter,% Rape,% Robbery,% Aggravated Assault,% Property Crime,% Burglary,% Larceny-Theft,% Motor Vehicle Theft
26,2019,Montana,1068778,4328,27,624,205,3472,23440,2887,18176,2377,0.004049484551515843,2.5262496046887194e-05,0.0005838443530836151,0.00019180784035599535,0.0032485698620293457,0.02193158916070503,0.0027012157810134565,0.017006338079563765,0.0022240353001278094
27,2019,Nebraska,1934408,5821,45,1253,792,3731,39449,4745,29719,4985,0.0030091893747337685,2.3262931087960762e-05,0.0006477433922936629,0.0004094275871481094,0.0019287554642040355,0.020393319299754756,0.0024529468447194182,0.015363356644513463,0.0025770158105218755
28,2019,Nevada,3080156,15210,143,2161,3286,9620,71525,15510,44755,11260,0.004938061578699261,4.642621997067681e-05,0.0007015878416547734,0.0010668290826828253,0.0031232184343909855,0.02322122645736125,0.005035459242973408,0.014530108215298185,0.0036556589990896565
29,2019,New Hampshire,1359711,2074,33,590,313,1138,16442,1717,13832,893,0.0015253241313779179,2.4269863228288954e-05,0.00043391573650577216,0.00023019597546831643,0.0008369425561755402,0.012092275490894757,0.0012627683382718828,0.010172749944657358,0.0006567572079655162
30,2019,New Jersey,8882190,18375,262,1531,5730,10852,118637,16399,91902,10336,0.002068746559125621,2.949722984984559e-05,0.00017236740038211297,0.0006451111719069283,0.0012217707569867342,0.013356728464489051,0.0018462789019374726,0.010346772586490494,0.001163676976061084
31,2019,New Mexico,2096829,17450,181,1288,2341,13640,65269,14610,41702,8957,0.008322090165673977,8.632082062962693e-05,0.0006142608672428701,0.0011164477408505892,0.006505060736950891,0.031127478683287954,0.006967664029827897,0.019888126308821558,0.004271688344638499
32,2019,New York,19453561,69764,558,6583,18068,44555,267155,27600,226851,12704,0.0035861814708371387,2.868369446601576e-05,0.00033839562844046906,0.0009287759706307755,0.0022903261772998784,0.01373296128148466,0.0014187633821900268,0.011661155507724267,0.0006530423915703659
33,2019,North Carolina,10488084,38995,632,3247,7599,27517,247236,54447,174728,18061,0.0037180289555270533,6.025886138974478e-05,0.00030958943501978054,0.0007245365311719472,0.002623644127945581,0.023573037744548955,0.005191319977986446,0.016659668248271087,0.0017220495182914248
34,2019,North Dakota,762062,2169,24,437,179,1529,15066,2608,10666,1792,0.0028462251102928634,3.1493500528828364e-05,0.0005734441554624165,0.00023488902477751154,0.0020063984295241068,0.019770044956972006,0.003422293724132682,0.013996236526686806,0.002351514706152518
35,2019,Ohio,11689100,34269,538,5731,8846,19154,240291,43894,177725,18672,0.0029317056060774566,4.6025784705409315e-05,0.0004902858218340163,0.0007567734042826223,0.001638620595255409,0.020556843555106893,0.003755122293418655,0.015204335663139164,0.0015973855985490755
36,2019,Oklahoma,3956971,17086,266,2268,2369,12183,112587,26577,72632,13378,0.004317949259673624,6.722313608060306e-05,0.000573165686581984,0.0005986902608080777,0.0030788701762029594,0.028452824142506983,0.006716501081256345,0.018355454209798353,0.003380868851452285
37,2019,Oregon,4217737,11995,116,1778,2276,7825,115170,14724,85261,15185,0.0028439421424332526,2.750290025195976e-05,0.00042155307455159013,0.0005396258704608657,0.0018552602971688371,0.027306112258777635,0.003490971580257375,0.020214868779158113,0.003600271899362146
38,2019,Pennsylvania,12801989,39228,669,4351,9743,24465,179665,23354,143921,12390,0.0030642113502831474,5.2257504673687814e-05,0.0003398690625339547,0.0007610536144031994,0.0019110311686723056,0.01403414735007193,0.0018242477789974668,0.011242081210974326,0.0009678183601001376
39,2019,Puerto Rico,3193694,6479,606,215,2121,3537,22441,4291,14483,3667,0.0020286852779258127,0.0001897489239733049,6.732016279580949e-05,0.0006641212339065671,0.001107494957250131,0.007026659410701213,0.0013435852025898535,0.004534874036147483,0.0011482001719638763
40,2019,Rhode Island,1059361,2342,25,491,418,1408,16259,2321,12580,1358,0.0022107666791584737,2.3599131929531104e-05,0.0004634869510959909,0.00039457748586176007,0.0013291031102711918,0.015347931441689848,0.002190943408337668,0.011875083186940052,0.0012819048464121296
41,2019,South Carolina,5148714,26323,464,2460,3294,20105,151389,27461,108953,14975,0.005112538781528747,9.01195910279732e-05,0.00047778921105347857,0.0006397714069959994,0.0039048585724512958,0.02940326458218499,0.005333564847455112,0.021161206468255957,0.0029084932664739196
42,2019,South Dakota,884659,3530,17,642,195,2676,15667,2646,11265,1756,0.0039902380465241406,1.921644385011626e-05,0.0007257033501043905,0.00022042391475133357,0.0030248943378183004,0.017709648576457144,0.0029909829663180955,0.012733719998327038,0.0019849456118120087
43,2019,Tennessee,6829174,40647,498,2813,6150,31186,181153,29869,132104,19180,0.005951964322478824,7.292243542191194e-05,0.0004119092587185507,0.0009005481482826474,0.004566584480055714,0.026526341252983157,0.0043737353887893324,0.019344067086297698,0.002808538777896126
44,2019,Texas,28995881,121474,1409,14824,28988,76253,693204,113902,501813,77489,0.004189353653368904,4.859310879362486e-05,0.000511245028216249,0.000999728202774732,0.0026297873135842985,0.02390698182269406,0.003928213114131624,0.01730635465085541,0.002672414057707024
45,2019,Utah,3205958,7553,72,1822,1125,4534,69546,8871,53937,6738,0.002355926060166727,2.2458185665563928e-05,0.0005683168650369094,0.0003509091510244364,0.0014142418584398174,0.021692735837462625,0.002767035625544689,0.016823988336715577,0.0021017118752023577
46,2019,Vermont,623989,1262,11,278,71,902,8888,1275,7315,298,0.0020224715499792463,1.7628515887299294e-05,0.0004455206742426549,0.00011378405709075,0.0014455383027585423,0.01424384083693783,0.0020433052505733273,0.011722963065054031,0.00047757252131047184
47,2019,Virginia,8535519,17753,426,2816,3524,10987,140213,13900,116044,10269,0.002079896957642529,4.99090916439879e-05,0.00032991549781565715,0.0004128630022380596,0.0012872093659448242,0.01642700344290722,0.001628489140496319,0.0135954240158097,0.0012030902866012013
48,2019,Washington,7614893,22377,198,3332,5147,13700,204224,34540,145282,24402,0.0029385836412934496,2.6001678552804352e-05,0.0004375636006966874,0.0006759123207640607,0.0017991060412798972,0.026819024246302607,0.004535848369766981,0.019078665977315768,0.0032045098992198578
49,2019,West Virginia,1792147,5674,78,754,378,4464,28376,5891,20066,2419,0.003166034929054369,4.352321545051829e-05,0.0004207244160216768,0.00021092019795251172,0.002490867099629662,0.015833522584921884,0.0032871187463974776,0.011196626169616666,0.0013497776689077403
50,2019,Wisconsin,5822434,17070,175,2261,2991,11643,85672,12667,65620,7385,0.0029317635889045714,3.00561586443058e-05,0.00038832556968443094,0.000513702688600678,0.0019996791719751566,0.01471412127642838,0.0021755506374138375,0.011270200744224837,0.0012683698947897049
51,2019,Wyoming,578759,1258,13,324,67,854,9093,1396,6984,713,0.0021736163066146705,2.2461853724952874e-05,0.0005598185082219024,0.00011576493842860327,0.0014755710062392118,0.015711202763153576,0.0024120575230795545,0.012067198955005451,0.001231946285068569
